Student_ID,Age,Gender,Class,Study_Hours_Per_Day,Attendance_Percentage,Parental_Education,Internet_Access,Extracurricular_Activities,Math_Score,Science_Score,English_Score,Previous_Year_Score,Final_Percentage,Performance_Level,Pass_Fail
S1231,14,Male,9,5.3,60,Postgraduate,No,No,94,68,77,84,79.67,Good,Pass
S1232,17,Male,11,1.7,53,Postgraduate,No,No,37,55,60,60,50.67,Average,Pass
S1233,19,Female,9,1.0,87,Postgraduate,No,Yes,91,83,65,81,79.67,Good,Pass
S1234,17,Male,11,3.1,99,High School,Yes,No,42,72,56,82,56.67,Average,Pass
S1235,18,Male,10,3.4,92,Graduate,No,Yes,41,74,87,52,67.33,Good,Pass
S1236,17,Female,12,2.6,81,Postgraduate,Yes,Yes,73,57,81,47,70.33,Good,Pass
S1237,16,Female,11,3.2,66,Postgraduate,No,No,72,36,47,40,51.67,Average,Pass
S1238,14,Male,12,1.1,81,Graduate,No,Yes,77,88,88,59,84.33,Excellent,Pass
S1239,14,Male,9,5.9,90,Graduate,No,Yes,87,51,51,50,63.0,Average,Pass
S1240,18,Male,9,5.2,60,Graduate,No,Yes,87,55,38,80,60.0,Average,Pass
S1241,16,Male,12,4.9,95,High School,No,No,75,72,53,70,66.67,Good,Pass
S1242,18,Female,12,2.4,63,High School,No,Yes,73,76,94,92,81.0,Excellent,Pass
S1243,15,Male,12,3.6,57,Postgraduate,No,Yes,68,80,75,73,74.33,Good,Pass
S1244,17,Male,10,1.6,63,Postgraduate,Yes,Yes,57,94,72,43,74.33,Good,Pass
S1245,16,Female,12,0.5,78,Graduate,Yes,Yes,68,44,43,69,51.67,Average,Pass
S1246,19,Male,11,0.9,95,Postgraduate,No,Yes,72,38,79,40,63.0,Average,Pass
S1247,16,Female,10,4.4,92,Postgraduate,Yes,Yes,44,79,67,89,63.33,Average,Pass
S1248,18,Male,11,2.8,65,High School,No,No,65,99,49,70,71.0,Good,Pass
S1249,18,Female,12,5.7,61,Postgraduate,Yes,No,74,78,88,68,80.0,Good,Pass
S1250,15,Male,11,1.5,93,Postgraduate,Yes,Yes,83,49,52,62,61.33,Average,Pass
S1251,18,Male,10,1.6,53,High School,Yes,Yes,73,37,41,93,50.33,Average,Pass
S1252,14,Male,12,4.9,52,Postgraduate,Yes,Yes,79,100,91,72,90.0,Excellent,Pass
S1253,14,Male,9,5.9,97,Graduate,No,Yes,85,81,51,93,72.33,Good,Pass
S1254,18,Female,10,3.8,67,Postgraduate,Yes,Yes,69,57,90,64,72.0,Good,Pass
S1255,14,Male,9,2.2,76,Graduate,No,Yes,37,57,62,63,52.0,Average,Pass
S1256,17,Male,10,1.2,90,Graduate,Yes,Yes,60,66,83,76,69.67,Good,Pass
S1257,16,Female,10,1.8,79,High School,Yes,No,68,35,75,49,59.33,Average,Pass
S1258,16,Female,10,4.3,82,Postgraduate,No,Yes,66,40,35,82,47.0,Poor,Fail
S1259,18,Female,12,5.1,79,Postgraduate,Yes,No,78,77,81,51,78.67,Good,Pass
S1260,17,Male,12,4.3,98,Graduate,Yes,No,58,84,75,66,72.33,Good,Pass
S1261,15,Female,10,2.6,57,High School,No,Yes,84,57,66,63,69.0,Good,Pass
S1262,17,Male,10,3.4,61,Postgraduate,Yes,Yes,77,74,73,42,74.67,Good,Pass
S1263,16,Female,9,3.7,85,Postgraduate,No,No,97,41,59,72,65.67,Average,Pass
S1264,19,Female,12,3.6,83,High School,No,No,56,52,89,66,65.67,Average,Pass
S1265,18,Female,11,4.8,73,High School,No,No,71,40,86,75,65.67,Average,Pass
S1266,19,Male,11,4.6,97,Postgraduate,No,No,66,69,82,75,72.33,Good,Pass
S1267,15,Male,10,1.2,60,Postgraduate,Yes,No,88,75,51,82,71.33,Good,Pass
S1268,18,Female,10,2.0,83,Graduate,Yes,Yes,89,86,79,56,84.67,Excellent,Pass
S1269,16,Female,11,2.3,91,Postgraduate,No,Yes,47,85,72,59,68.0,Good,Pass
S1270,17,Male,12,0.9,88,Postgraduate,No,Yes,44,80,58,88,60.67,Average,Pass
S1271,15,Female,10,0.9,66,Graduate,No,Yes,70,95,58,53,74.33,Good,Pass
S1272,15,Female,10,4.4,94,Postgraduate,No,Yes,53,42,76,68,57.0,Average,Pass
S1273,19,Male,10,3.6,64,Graduate,No,No,57,81,64,95,67.33,Good,Pass
S1274,18,Female,10,2.2,86,Postgraduate,No,No,49,52,55,54,52.0,Average,Pass
S1275,18,Female,9,3.8,52,Postgraduate,No,No,69,54,87,95,70.0,Good,Pass
S1276,17,Female,12,5.6,50,Graduate,Yes,Yes,78,72,51,44,67.0,Good,Pass
S1277,18,Male,9,1.1,55,Graduate,No,Yes,40,74,81,48,65.0,Average,Pass
S1278,16,Male,11,1.8,66,Graduate,No,No,92,55,53,82,66.67,Good,Pass
S1279,14,Female,10,1.5,79,Postgraduate,Yes,No,37,36,44,78,39.0,Poor,Fail
S1280,19,Male,11,5.8,68,Postgraduate,No,No,64,40,49,69,51.0,Average,Pass
S1281,16,Female,10,5.7,78,Postgraduate,No,Yes,76,55,71,73,67.33,Good,Pass
S1282,16,Female,11,3.9,60,Graduate,No,Yes,42,79,47,45,56.0,Average,Pass
S1283,19,Female,11,2.0,58,Graduate,Yes,No,46,100,82,95,76.0,Good,Pass
S1284,14,Male,12,5.6,92,Graduate,No,Yes,62,66,37,79,55.0,Average,Pass
S1285,16,Male,11,5.7,56,Graduate,Yes,No,51,44,57,70,50.67,Average,Pass
S1286,19,Female,11,5.6,70,Postgraduate,Yes,Yes,97,62,91,92,83.33,Excellent,Pass
S1287,15,Female,12,5.3,83,High School,No,Yes,82,53,78,65,71.0,Good,Pass
S1288,16,Male,10,5.9,70,Postgraduate,Yes,No,49,91,35,95,58.33,Average,Pass
S1289,19,Male,11,4.0,67,High School,Yes,Yes,98,71,78,59,82.33,Excellent,Pass
S1290,15,Male,9,4.5,94,Postgraduate,Yes,No,75,54,94,69,74.33,Good,Pass
S1291,16,Female,10,2.4,91,Postgraduate,Yes,No,44,59,86,46,63.0,Average,Pass
S1292,18,Male,9,4.5,88,High School,Yes,Yes,73,49,57,47,59.67,Average,Pass
S1293,16,Female,9,2.4,51,Postgraduate,No,No,90,68,50,83,69.33,Good,Pass
S1294,16,Male,12,0.6,72,Graduate,No,Yes,79,50,99,72,76.0,Good,Pass
S1295,18,Female,11,1.7,72,Graduate,Yes,No,35,62,38,44,45.0,Poor,Fail
S1296,17,Male,10,2.1,52,High School,No,No,65,99,82,67,82.0,Excellent,Pass
S1297,16,Female,12,1.1,83,High School,No,Yes,87,69,38,81,64.67,Average,Pass
S1298,16,Male,9,4.6,84,Graduate,No,No,43,69,40,83,50.67,Average,Pass
S1299,14,Male,9,1.9,69,Graduate,No,No,41,85,56,75,60.67,Average,Pass
S1300,14,Female,11,2.1,62,Graduate,No,Yes,43,90,49,49,60.67,Average,Pass
S1301,19,Male,12,2.8,56,High School,Yes,No,37,99,96,74,77.33,Good,Pass
S1302,17,Male,10,5.2,99,High School,Yes,Yes,93,68,48,85,69.67,Good,Pass
S1303,16,Male,9,2.6,79,High School,Yes,No,53,48,76,61,59.0,Average,Pass
S1304,18,Female,9,4.7,96,High School,No,Yes,41,50,35,48,42.0,Poor,Fail
S1305,15,Male,9,4.9,55,Graduate,No,No,46,74,52,80,57.33,Average,Pass
S1306,19,Female,10,1.1,84,High School,Yes,Yes,54,51,59,95,54.67,Average,Pass
S1307,14,Female,10,1.9,61,Postgraduate,Yes,Yes,77,50,41,84,56.0,Average,Pass
S1308,15,Male,11,3.6,91,High School,No,Yes,64,69,90,65,74.33,Good,Pass
S1309,15,Male,9,4.2,70,Postgraduate,Yes,Yes,78,86,49,49,71.0,Good,Pass
S1310,17,Male,10,3.3,52,Graduate,Yes,Yes,100,73,98,66,90.33,Excellent,Pass
S1311,18,Male,11,5.5,87,Graduate,No,No,98,70,47,54,71.67,Good,Pass
S1312,16,Female,9,4.8,61,Graduate,No,Yes,51,58,99,69,69.33,Good,Pass
S1313,18,Female,11,5.7,80,Graduate,No,Yes,73,39,70,69,60.67,Average,Pass
S1314,17,Male,10,2.3,74,Postgraduate,Yes,Yes,69,90,61,42,73.33,Good,Pass
S1315,19,Female,10,3.2,57,Postgraduate,Yes,Yes,48,73,55,52,58.67,Average,Pass
S1316,17,Female,12,5.2,98,Graduate,Yes,Yes,68,90,38,50,65.33,Average,Pass
S1317,18,Female,10,3.8,84,Postgraduate,No,No,93,37,48,69,59.33,Average,Pass
S1318,17,Female,10,2.0,68,High School,No,Yes,81,79,70,43,76.67,Good,Pass
S1319,15,Male,9,2.1,55,Postgraduate,Yes,No,95,71,84,67,83.33,Excellent,Pass
S1320,17,Male,10,5.0,81,Postgraduate,No,Yes,73,81,90,83,81.33,Excellent,Pass
S1321,18,Female,12,1.3,84,Graduate,No,No,57,50,94,94,67.0,Good,Pass
S1322,16,Female,11,2.4,51,Graduate,Yes,No,82,98,71,95,83.67,Excellent,Pass
S1323,14,Male,9,2.5,78,Graduate,No,Yes,39,86,68,91,64.33,Average,Pass
S1324,19,Male,10,0.8,90,High School,Yes,Yes,39,42,91,44,57.33,Average,Pass
S1325,15,Male,10,5.3,96,High School,No,Yes,88,60,62,44,70.0,Good,Pass
S1326,15,Male,9,5.1,68,High School,Yes,No,65,57,37,84,53.0,Average,Pass
S1327,19,Female,9,5.3,97,Postgraduate,Yes,No,71,58,56,50,61.67,Average,Pass
S1328,14,Female,10,1.2,64,High School,Yes,Yes,85,52,53,42,63.33,Average,Pass
S1329,16,Male,10,0.6,91,High School,Yes,Yes,70,96,92,80,86.0,Excellent,Pass
S1330,18,Female,10,2.5,100,Postgraduate,Yes,No,37,43,38,49,39.33,Poor,Fail
S1331,17,Female,10,1.4,59,Postgraduate,Yes,Yes,61,100,56,85,72.33,Good,Pass
S1332,17,Female,11,4.7,53,Graduate,Yes,No,78,35,99,55,70.67,Good,Pass
S1333,14,Female,11,2.9,93,Postgraduate,No,No,95,83,54,92,77.33,Good,Pass
S1334,14,Female,10,3.6,78,Graduate,Yes,Yes,37,91,55,65,61.0,Average,Pass
S1335,14,Female,12,2.8,58,High School,No,No,66,69,84,59,73.0,Good,Pass
S1336,17,Male,11,2.4,81,High School,No,No,92,69,96,69,85.67,Excellent,Pass
S1337,14,Female,11,4.6,58,Graduate,Yes,Yes,95,39,57,83,63.67,Average,Pass
S1338,19,Male,11,1.9,73,Graduate,Yes,Yes,62,63,59,65,61.33,Average,Pass
S1339,16,Male,9,4.1,79,High School,No,No,94,63,46,44,67.67,Good,Pass
S1340,17,Female,9,2.5,51,Graduate,No,No,100,57,53,75,70.0,Good,Pass
S1341,18,Female,12,0.8,75,High School,No,Yes,78,78,72,70,76.0,Good,Pass
S1342,18,Male,9,3.1,73,High School,Yes,Yes,66,47,85,92,66.0,Good,Pass
S1343,19,Female,11,2.4,62,Postgraduate,No,No,46,83,89,88,72.67,Good,Pass
S1344,17,Male,11,1.2,64,Graduate,Yes,No,40,68,60,88,56.0,Average,Pass
S1345,16,Female,9,5.2,68,Graduate,No,Yes,49,79,45,49,57.67,Average,Pass
S1346,17,Male,10,1.9,73,High School,No,Yes,81,90,84,68,85.0,Excellent,Pass
S1347,18,Male,11,4.7,64,Graduate,No,No,76,58,84,70,72.67,Good,Pass
S1348,18,Female,12,3.2,93,High School,Yes,Yes,63,94,93,58,83.33,Excellent,Pass
S1349,15,Male,10,1.1,89,Postgraduate,No,No,72,74,53,57,66.33,Good,Pass
S1350,16,Female,11,4.0,88,High School,No,No,57,89,85,56,77.0,Good,Pass
S1351,15,Male,10,5.8,65,Graduate,No,Yes,55,54,61,71,56.67,Average,Pass
S1352,16,Female,10,3.2,97,High School,No,No,36,97,76,84,69.67,Good,Pass
S1353,14,Female,11,4.1,92,Graduate,Yes,Yes,94,77,97,56,89.33,Excellent,Pass
S1354,18,Male,12,4.7,71,Postgraduate,No,No,37,60,94,71,63.67,Average,Pass
S1355,14,Female,11,0.9,51,High School,No,Yes,87,57,41,68,61.67,Average,Pass
S1356,18,Female,12,0.5,78,Postgraduate,No,Yes,71,67,97,85,78.33,Good,Pass
S1357,18,Male,9,2.8,93,Postgraduate,No,Yes,90,87,99,52,92.0,Excellent,Pass
S1358,15,Male,12,2.7,79,Postgraduate,Yes,No,64,92,71,89,75.67,Good,Pass
S1359,17,Male,11,4.3,95,High School,Yes,Yes,86,94,79,50,86.33,Excellent,Pass
S1360,17,Male,9,2.9,56,Graduate,No,Yes,75,67,37,76,59.67,Average,Pass
S1361,19,Female,9,3.4,80,Postgraduate,Yes,No,36,65,76,63,59.0,Average,Pass
S1362,19,Female,9,3.7,89,Graduate,Yes,Yes,65,86,76,55,75.67,Good,Pass
S1363,16,Female,10,1.9,55,High School,Yes,No,39,97,41,91,59.0,Average,Pass
S1364,15,Male,10,1.5,70,Postgraduate,Yes,No,79,42,56,67,59.0,Average,Pass
S1365,14,Female,12,0.9,100,Graduate,No,Yes,91,99,46,43,78.67,Good,Pass
S1366,16,Male,11,4.5,58,Postgraduate,No,No,79,81,84,41,81.33,Excellent,Pass
S1367,18,Female,11,3.2,69,Graduate,Yes,Yes,82,59,75,65,72.0,Good,Pass
S1368,16,Female,10,1.3,52,Postgraduate,No,No,49,72,74,48,65.0,Average,Pass
S1369,16,Male,11,3.6,85,High School,No,Yes,98,59,78,56,78.33,Good,Pass
S1370,17,Male,11,5.3,72,Graduate,No,No,72,66,74,58,70.67,Good,Pass
S1371,18,Male,9,1.4,52,Graduate,No,Yes,61,70,44,94,58.33,Average,Pass
S1372,14,Male,10,5.8,53,Postgraduate,No,No,72,39,39,87,50.0,Average,Pass
S1373,18,Male,10,2.6,79,High School,Yes,Yes,82,96,55,46,77.67,Good,Pass
S1374,15,Female,11,5.2,50,Graduate,Yes,Yes,49,49,81,55,59.67,Average,Pass
S1375,17,Male,11,3.6,77,Postgraduate,No,No,77,64,91,58,77.33,Good,Pass
S1376,18,Female,10,4.7,50,Postgraduate,No,No,57,68,37,63,54.0,Average,Pass
S1377,19,Male,11,2.8,53,Postgraduate,No,No,62,70,61,82,64.33,Average,Pass
S1378,14,Male,11,3.6,77,Postgraduate,No,Yes,57,43,61,40,53.67,Average,Pass
S1379,19,Female,9,5.0,76,Postgraduate,Yes,Yes,64,94,38,49,65.33,Average,Pass
S1380,19,Male,10,1.3,82,Graduate,Yes,Yes,86,81,71,42,79.33,Good,Pass
S1381,14,Male,9,4.8,81,Graduate,Yes,Yes,38,51,63,73,50.67,Average,Pass
S1382,18,Female,9,1.6,82,Postgraduate,Yes,No,72,100,47,50,73.0,Good,Pass
S1383,18,Female,11,4.7,53,Postgraduate,Yes,No,59,47,93,46,66.33,Good,Pass
S1384,16,Male,9,0.6,92,Graduate,Yes,No,89,74,55,68,72.67,Good,Pass
S1385,14,Male,9,1.0,100,Postgraduate,Yes,Yes,70,89,75,46,78.0,Good,Pass
S1386,14,Female,10,4.6,74,Graduate,Yes,Yes,38,56,48,48,47.33,Poor,Fail
S1387,15,Male,12,4.1,93,Graduate,No,Yes,84,88,49,79,73.67,Good,Pass
S1388,14,Female,9,4.4,98,High School,No,No,93,36,56,82,61.67,Average,Pass
S1389,14,Male,9,5.5,53,Graduate,No,No,81,90,54,76,75.0,Good,Pass
S1390,15,Male,11,5.5,79,Postgraduate,No,No,100,64,35,43,66.33,Good,Pass
S1391,18,Male,10,1.7,73,Postgraduate,No,Yes,65,95,57,46,72.33,Good,Pass
S1392,14,Male,11,1.7,51,High School,Yes,No,90,76,82,88,82.67,Excellent,Pass
S1393,18,Male,12,1.4,64,Postgraduate,Yes,Yes,43,50,94,57,62.33,Average,Pass
S1394,16,Male,12,1.5,60,Graduate,Yes,Yes,99,61,71,84,77.0,Good,Pass
S1395,19,Female,9,4.3,73,High School,No,Yes,82,98,37,50,72.33,Good,Pass
S1396,16,Female,9,2.2,97,Postgraduate,Yes,Yes,71,43,85,69,66.33,Good,Pass
S1397,19,Female,12,5.2,75,High School,No,No,60,37,82,60,59.67,Average,Pass
S1398,17,Female,10,4.7,96,Graduate,Yes,Yes,43,74,90,40,69.0,Good,Pass
S1399,15,Female,10,3.1,62,High School,No,Yes,48,35,42,54,41.67,Poor,Fail
S1400,17,Female,12,2.9,89,Graduate,No,Yes,96,35,53,83,61.33,Average,Pass
S1401,14,Female,9,1.1,93,Graduate,Yes,No,93,80,85,61,86.0,Excellent,Pass
S1402,19,Male,10,0.9,56,High School,Yes,No,39,60,35,63,44.67,Poor,Fail
S1403,14,Female,9,4.2,89,High School,No,No,68,92,48,75,69.33,Good,Pass
S1404,17,Male,11,4.1,70,Graduate,No,Yes,82,92,39,50,71.0,Good,Pass
S1405,16,Male,11,5.6,56,Graduate,Yes,Yes,79,46,56,43,60.33,Average,Pass
S1406,17,Female,10,1.3,86,High School,No,Yes,65,67,67,56,66.33,Good,Pass
S1407,18,Female,10,2.9,73,Graduate,Yes,Yes,68,48,60,78,58.67,Average,Pass
S1408,17,Male,10,1.5,89,High School,No,Yes,50,89,45,78,61.33,Average,Pass
S1409,14,Female,9,2.9,86,Postgraduate,No,No,89,99,48,76,78.67,Good,Pass
S1410,18,Male,9,1.0,84,Postgraduate,No,Yes,53,63,42,44,52.67,Average,Pass
S1411,16,Male,11,5.7,51,High School,Yes,Yes,78,93,72,50,81.0,Excellent,Pass
S1412,14,Female,9,6.0,75,Graduate,Yes,No,51,44,61,87,52.0,Average,Pass
S1413,15,Male,11,1.8,97,Graduate,No,Yes,89,50,89,46,76.0,Good,Pass
S1414,17,Male,10,4.4,79,Postgraduate,Yes,Yes,88,77,46,64,70.33,Good,Pass
S1415,16,Male,10,5.7,86,High School,Yes,Yes,88,79,61,52,76.0,Good,Pass
S1416,17,Female,11,4.8,96,Graduate,No,Yes,43,88,38,41,56.33,Average,Pass
S1417,19,Male,12,5.5,76,High School,No,No,83,73,77,66,77.67,Good,Pass
S1418,17,Female,10,2.5,63,Graduate,Yes,Yes,44,100,92,60,78.67,Good,Pass
S1419,18,Male,11,0.7,70,Graduate,Yes,Yes,59,99,83,93,80.33,Good,Pass
S1420,18,Male,10,4.2,52,Postgraduate,No,Yes,55,95,77,81,75.67,Good,Pass
S1421,17,Male,10,2.0,85,Postgraduate,Yes,Yes,56,76,80,64,70.67,Good,Pass
S1422,15,Female,11,4.9,90,High School,No,Yes,72,72,56,70,66.67,Good,Pass
S1423,19,Male,10,3.7,77,Graduate,No,Yes,35,41,55,63,43.67,Poor,Fail
S1424,16,Female,11,0.6,69,High School,No,Yes,47,69,86,53,67.33,Good,Pass
S1425,18,Female,10,4.1,91,Graduate,Yes,Yes,71,35,52,43,52.67,Average,Pass
S1426,14,Female,10,5.4,53,Postgraduate,Yes,No,70,70,67,48,69.0,Good,Pass
S1427,17,Female,12,1.1,90,Postgraduate,Yes,No,74,100,36,86,70.0,Good,Pass
S1428,17,Male,12,1.0,100,High School,No,Yes,56,100,97,91,84.33,Excellent,Pass
S1429,16,Female,10,2.7,50,Postgraduate,No,Yes,41,94,80,40,71.67,Good,Pass
S1430,15,Male,9,5.1,85,Graduate,Yes,No,45,43,97,83,61.67,Average,Pass
S1431,17,Male,11,3.5,85,Postgraduate,Yes,No,82,58,53,95,64.33,Average,Pass
S1432,19,Female,9,5.7,57,High School,No,No,95,37,51,67,61.0,Average,Pass
S1433,15,Male,11,3.8,70,Postgraduate,No,No,79,36,78,73,64.33,Average,Pass
S1434,19,Male,11,1.8,72,Graduate,Yes,No,44,75,78,79,65.67,Average,Pass
S1435,16,Male,9,5.7,85,Graduate,No,No,71,56,80,66,69.0,Good,Pass
S1436,18,Female,10,1.6,73,High School,Yes,Yes,47,41,95,95,61.0,Average,Pass
S1437,15,Female,11,2.1,81,Graduate,Yes,Yes,66,96,49,85,70.33,Good,Pass
S1438,18,Male,9,2.1,95,Postgraduate,Yes,No,59,88,45,70,64.0,Average,Pass
S1439,14,Male,9,2.8,95,Graduate,No,No,38,83,44,51,55.0,Average,Pass
S1440,17,Female,11,4.1,79,Graduate,Yes,Yes,85,43,92,85,73.33,Good,Pass
S1441,18,Male,12,2.9,75,High School,No,Yes,66,61,43,57,56.67,Average,Pass
S1442,15,Male,12,1.4,100,Graduate,Yes,No,75,53,51,91,59.67,Average,Pass
S1443,15,Male,9,2.0,62,Postgraduate,No,Yes,73,40,64,84,59.0,Average,Pass
S1444,19,Female,11,3.0,82,Postgraduate,No,Yes,56,91,90,93,79.0,Good,Pass
S1445,16,Female,10,3.8,53,High School,Yes,Yes,48,83,74,74,68.33,Good,Pass
S1446,18,Female,10,1.4,80,Graduate,Yes,Yes,42,45,35,86,40.67,Poor,Fail
S1447,19,Female,12,1.1,77,Graduate,Yes,Yes,89,70,79,60,79.33,Good,Pass
S1448,16,Female,12,3.2,61,Postgraduate,No,No,86,43,35,94,54.67,Average,Pass
S1449,17,Male,9,2.1,81,High School,No,Yes,59,50,39,57,49.33,Poor,Fail
S1450,16,Female,9,4.9,87,Graduate,No,No,51,86,51,68,62.67,Average,Pass
S1451,16,Male,9,2.0,96,Postgraduate,No,No,78,42,53,82,57.67,Average,Pass
S1452,14,Male,9,3.1,87,High School,Yes,Yes,83,72,89,49,81.33,Excellent,Pass
S1453,17,Female,12,2.8,99,Postgraduate,Yes,Yes,69,81,55,41,68.33,Good,Pass
S1454,15,Female,10,1.1,88,Postgraduate,No,No,89,74,42,67,68.33,Good,Pass
S1455,15,Male,10,1.7,92,High School,Yes,No,53,36,98,79,62.33,Average,Pass
S1456,15,Male,12,5.5,91,Graduate,No,No,81,82,66,62,76.33,Good,Pass
S1457,15,Male,10,0.9,98,Postgraduate,Yes,No,76,65,95,90,78.67,Good,Pass
S1458,16,Female,12,4.0,73,High School,No,No,82,48,96,69,75.33,Good,Pass
S1459,18,Female,10,1.7,62,Graduate,No,No,67,44,80,91,63.67,Average,Pass
S1460,18,Female,12,1.2,91,High School,Yes,No,69,48,99,48,72.0,Good,Pass
S1461,19,Male,12,1.7,85,Postgraduate,Yes,No,67,68,90,59,75.0,Good,Pass
S1462,14,Male,9,2.8,67,High School,Yes,Yes,98,82,55,44,78.33,Good,Pass
S1463,15,Male,9,4.2,55,High School,Yes,No,73,36,57,43,55.33,Average,Pass
S1464,15,Male,12,3.3,50,High School,No,Yes,58,90,59,68,69.0,Good,Pass
S1465,15,Female,11,4.3,67,Graduate,No,No,79,47,100,64,75.33,Good,Pass
S1466,19,Female,10,3.3,77,High School,No,No,66,61,88,62,71.67,Good,Pass
S1467,19,Male,10,4.2,80,High School,No,Yes,79,69,60,83,69.33,Good,Pass
S1468,16,Female,12,5.4,88,High School,No,No,91,50,48,93,63.0,Average,Pass
S1469,14,Male,10,1.3,50,Postgraduate,Yes,No,83,96,35,91,71.33,Good,Pass
S1470,15,Male,12,5.6,51,Graduate,Yes,No,91,38,59,43,62.67,Average,Pass
S1471,15,Male,10,2.4,77,High School,Yes,Yes,44,36,80,79,53.33,Average,Pass
S1472,18,Female,9,2.1,69,Graduate,Yes,Yes,79,46,69,73,64.67,Average,Pass
S1473,14,Female,10,4.2,64,Postgraduate,No,Yes,76,55,51,61,60.67,Average,Pass
S1474,16,Female,11,2.3,100,High School,No,Yes,43,95,50,69,62.67,Average,Pass
S1475,18,Male,9,5.0,64,High School,Yes,Yes,47,47,88,53,60.67,Average,Pass
S1476,14,Male,12,6.0,90,Graduate,No,Yes,77,90,93,94,86.67,Excellent,Pass
S1477,19,Female,9,4.0,91,High School,Yes,No,89,60,77,95,75.33,Good,Pass
S1478,19,Male,12,2.9,89,High School,No,No,79,65,85,73,76.33,Good,Pass
S1479,15,Female,9,2.1,96,High School,Yes,No,67,43,98,44,69.33,Good,Pass
S1480,16,Female,12,4.7,80,High School,No,No,39,82,42,42,54.33,Average,Pass
S1481,14,Female,9,4.5,64,Graduate,No,No,89,75,65,60,76.33,Good,Pass
S1482,16,Male,12,5.4,50,Graduate,No,No,92,72,52,69,72.0,Good,Pass
S1483,14,Male,12,1.3,55,Graduate,Yes,Yes,91,95,99,55,95.0,Excellent,Pass
S1484,16,Female,12,2.4,87,Postgraduate,Yes,No,42,61,99,61,67.33,Good,Pass
S1485,19,Male,11,3.7,78,High School,No,Yes,77,84,92,40,84.33,Excellent,Pass
S1486,14,Male,11,2.9,74,Graduate,Yes,Yes,48,64,84,41,65.33,Average,Pass
S1487,19,Male,12,5.2,58,High School,No,No,69,76,76,82,73.67,Good,Pass
S1488,19,Male,9,5.0,80,Graduate,No,No,98,72,73,70,81.0,Excellent,Pass
S1489,14,Male,10,3.1,65,High School,No,Yes,47,85,99,91,77.0,Good,Pass
S1490,16,Female,12,3.3,86,Graduate,No,Yes,48,49,35,58,44.0,Poor,Fail
S1491,19,Male,10,1.8,68,Postgraduate,No,Yes,86,79,64,84,76.33,Good,Pass
S1492,15,Male,9,1.6,63,High School,No,No,41,55,41,92,45.67,Poor,Fail
S1493,14,Female,11,2.2,62,Postgraduate,No,No,61,71,65,77,65.67,Average,Pass
S1494,19,Male,12,2.0,89,Graduate,Yes,Yes,84,55,83,74,74.0,Good,Pass
S1495,16,Female,12,5.4,59,Postgraduate,No,No,64,36,56,60,52.0,Average,Pass
S1496,15,Female,9,1.2,95,High School,No,No,55,76,60,44,63.67,Average,Pass
S1497,14,Male,10,2.7,71,Postgraduate,No,Yes,58,36,80,87,58.0,Average,Pass
S1498,19,Male,9,3.2,100,Postgraduate,No,No,68,94,83,73,81.67,Excellent,Pass
S1499,18,Female,9,2.2,71,High School,Yes,No,42,54,69,67,55.0,Average,Pass
S1500,18,Female,12,5.6,69,High School,Yes,No,86,59,64,59,69.67,Good,Pass
S1501,19,Male,10,4.0,59,Graduate,No,No,81,53,40,78,58.0,Average,Pass
S1502,16,Male,9,5.5,59,Graduate,Yes,Yes,76,48,54,91,59.33,Average,Pass
S1503,18,Male,11,5.4,52,Graduate,Yes,Yes,53,39,59,72,50.33,Average,Pass
S1504,16,Female,11,5.7,76,Postgraduate,Yes,Yes,84,77,90,56,83.67,Excellent,Pass
S1505,14,Female,10,5.8,98,High School,Yes,No,91,38,63,93,64.0,Average,Pass
S1506,18,Female,12,3.6,69,High School,Yes,Yes,88,81,100,56,89.67,Excellent,Pass
S1507,16,Female,11,1.2,60,Postgraduate,Yes,Yes,86,74,39,63,66.33,Good,Pass
S1508,18,Male,11,5.2,53,Postgraduate,Yes,Yes,62,85,42,84,63.0,Average,Pass
S1509,19,Female,11,4.7,90,High School,No,Yes,80,79,55,69,71.33,Good,Pass
S1510,16,Male,10,5.1,79,Graduate,No,No,91,89,36,55,72.0,Good,Pass
S1511,19,Male,9,1.5,65,Graduate,Yes,No,100,73,63,65,78.67,Good,Pass
S1512,14,Female,11,2.4,62,High School,No,Yes,64,86,64,87,71.33,Good,Pass
S1513,17,Female,9,4.1,55,Postgraduate,No,No,93,41,82,58,72.0,Good,Pass
S1514,17,Female,12,3.2,72,Graduate,Yes,Yes,79,98,66,67,81.0,Excellent,Pass
S1515,15,Male,10,5.4,100,Postgraduate,No,Yes,44,52,59,47,51.67,Average,Pass
S1516,14,Female,10,5.9,71,Postgraduate,Yes,Yes,68,82,58,42,69.33,Good,Pass
S1517,17,Female,10,1.3,85,Graduate,Yes,Yes,85,86,56,70,75.67,Good,Pass
S1518,16,Male,10,2.9,62,High School,Yes,Yes,44,55,89,84,62.67,Average,Pass
S1519,17,Male,9,3.2,51,Graduate,No,No,55,35,81,77,57.0,Average,Pass
S1520,16,Female,9,2.5,76,High School,Yes,Yes,72,41,94,40,69.0,Good,Pass
S1521,17,Female,12,5.6,92,Postgraduate,Yes,No,36,56,40,93,44.0,Poor,Fail
S1522,17,Female,9,5.4,55,Graduate,Yes,No,79,46,60,83,61.67,Average,Pass
S1523,14,Male,10,4.2,63,High School,No,Yes,55,36,83,57,58.0,Average,Pass
